graphname clust_min clust_max clust_mean clust_stdev clust_const deg_min deg_max deg_mean deg_stdev deg_const percent_pos weight_min weight_max weight_mean weight_stdev weight_const chromatic disconnected assortativity avg_neighbor_deg_min avg_neighbor_deg_max avg_neighbor_deg_mean avg_neighbor_deg_stdev avg_neighbor_deg_const avg_deg_conn_min avg_deg_conn_max avg_deg_conn_mean avg_deg_conn_stdev avg_deg_conn_const core_min core_max core_mean core_stdev core_const mis clust_log_kurtosis deg_log_kurtosis weight_log_kurtosis avg_neighbor_deg_log_kurtosis avg_deg_conn_log_kurtosis core_log_kurtosis clust_log_abs_skew deg_log_abs_skew weight_log_abs_skew avg_neighbor_deg_log_abs_skew avg_deg_conn_log_abs_skew core_log_abs_skew clust_skew_positive deg_skew_positive weight_skew_positive avg_neighbor_deg_skew_positive avg_deg_conn_skew_positive core_skew_positive log_n log_m log_norm_ev1 log_norm_ev2 log_ev_ratio density_%_*_1000 permutation_1 permutation_2 permutation_3
g003070 0 0,333333 0,0555556 0,118783 0 0,00175747 0,00702988 0,00474825 0,00136788 0 1 0,000167825 1 0,247093 0,198361 0 0,00701754 0 0,068869 0,00234329 0,00702988 0,00513135 0,000796386 0 0,00507545 0,0054881 0,00521204 0,00016406 0 0,00175747 0,00351494 0,00326519 0,000613635 0 0,454386 1,67666 1,43791 1,48873 1,60477 1,15472 1,82498 1,02358 0,543243 0,690919 0,538478 0,679038 1,11516 1 0 1 0 1 0 6,34564 6,64639 16,4858 14,0686 2,41725 475 1565 899 880
g003071 0 1 0,267154 0,333507 0 0 0,0643357 0,0020417 0,0029216 0 1 0,251423 1 0,802842 0,119933 0 0,00279525 1 -0,0433467 0,000699301 0,0643357 0,00661921 0,00799789 0 0,0040979 0,00850202 0,00569616 0,000998629 0 0 0,0020979 0,00118309 0,000545603 0 0,598882 1,4362 5,16938 1,53945 3,12294 1,48916 1,35844 0,764769 2,42288 0,607913 1,55489 0,414206 0,355121 1 1 0 1 1 0 7,26613 7,64444 4,62709 1,89946 2,72762 204 1698 392 271
g003072 0,0912566 0,112887 0,102088 0,00541315 0 0,0802676 0,123746 0,100334 0,00746812 0 0,606855 -1 1 0,213709 0,976897 0 0,0311804 0 -0,00867171 0,0986741 0,103627 0,100895 0,000754771 0 0,0998768 0,102363 0,100873 0,000355932 0 0,0802676 0,0847269 0,0846871 0,000294955 0 0,0512249 1,25186 1,36931 0,784554 1,39975 2,4126 4,61049 0,113603 0,186749 0,362924 0,155629 0,903078 2,31192 0 1 0 1 1 0 6,80017 10,6068 2,6178 -0,847331 3,46513 10033 1668 2516 2060
g003073 0 0,333333 0,0277778 0,0921285 0 0,000395101 0,0015804 0,00112819 0,000304215 0 1 0,000298104 1 0,182646 0,148636 0 0,00157978 0 0,182992 0,000526801 0,0015804 0,00119881 0,000191737 0 0,00112933 0,00129863 0,00119707 0,0000630525 0 0,000395101 0,000790202 0,00074963 0,000119932 0 0,434439 2,40613 1,4927 1,65144 1,53152 1,10911 2,18074 1,39007 0,519548 0,773594 0,475065 0,532775 1,28587 1 0 1 0 1 0 7,83676 8,19285 16,5087 13,3723 3,13639 113 1332 896 167
g003076 1 1 1 0 1 1 1 1 0 1 1 0,234921 1 0,365481 0,121428 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0,0015625 0 0 2,05005 0 0 0 0 0 1,15069 0 0 0 1 1 1 1 1 1 6,46147 12,2282 8,65498 2,75881 5,89616 100000 1830 1596 161
g003077 0,409281 0,560985 0,454931 0,023083 0 0,246157 0,364013 0,307428 0,0135554 0 1 0,0909087 1 0,66906 0,131152 0 0,143645 0 0,998254 0,301638 0,313979 0,308021 0,00161564 0 0,302119 0,31221 0,307261 0,00111247 0 0,246157 0,251281 0,251276 0,000139405 0 0,00157635 2,89614 2,26863 1,33085 2,09365 1,78089 6,88529 1,45017 0,264729 0,31032 0,472519 0,306254 3,44524 1 0 0 0 0 0 8,53208 15,1913 4,54061 -0,388681 4,92929 30743 2429 1839 1366
g003078 0 0,0714286 0,0365822 0,0202367 0 0,00940439 0,0721003 0,0361481 0,0105402 0 1 0,397196 1 0,493063 0,114647 0 0,021875 0 0,00744978 0,0301724 0,0489812 0,0391756 0,0033803 0 0,0328109 0,0404071 0,0385692 0,001626 0 0,00940439 0,0250784 0,0242653 0,00208434 0 0,24375 1,14013 1,42692 2,67351 1,40953 2,21716 2,85074 0,148575 0,393135 1,49024 0,186406 1,1427 1,45593 1 1 1 0 0 0 5,76832 7,52023 8,23883 5,27349 2,96534 3615 2311 1451 379
g003081 0 0,1 0,00532407 0,0205054 0 0,00040016 0,00640256 0,00160064 0,00081899 0 1 0,1 1 0,55336 0,28481 0 2 0 -0,0137237 0,00080032 0,00640256 0,00204176 0,000524993 0 0,00184074 0,00228573 0,00202965 0,000101453 0 0,00040016 0,00120048 0,00102169 0,000255592 0 0,4464 2,99571 1,72314 1,02839 2,1197 1,64827 1,41681 1,63701 0,675624 0,0228465 0,780557 0,279768 0,753789 1 1 0 1 1 0 7,82405 8,51719 6,43521 2,71678 3,71842 160 2548 1942 838
g003082 0,964859 0,964939 0,964901 0,0000154645 0 0,954017 0,974042 0,9649 0,002895 0 1 0,00000000117362 1 0,0546299 0,0546146 0 0,349975 0 0,999991 0,964879 0,964943 0,964908 0,00000890264 0 0,964897 0,964935 0,964909 0,00000451063 0 0,954017 0,955501 0,9555 0,0000257735 0 0,000741473 1,5861 1,35307 2,30233 1,37329 2825 7,92829 0,0538332 0,0577843 1,09814 0,0236224 1,21549 3,94223 0 0 1 1 1 0 8,30548 15,8818 0,39546 -7,22603 7,62149 96490 892 775 2124
g003084 0 1 0,485477 0,373953 0 0,000191388 0,0912919 0,00684059 0,0132839 0 1 1 1 1 0 1 0,0528129 0 0,740968 0,000239234 0,0723445 0,01363 0,0146505 0 0,00763923 0,0569639 0,0278868 0,0159431 0 0,000191388 0,0526316 0,00543462 0,0118027 0 0,409108 0,94374 2,58254 0 1,87167 1,03213 2,67827 0,141478 1,40567 0 0,998342 0,502568 1,47645 1 1 1 1 1 1 8,5614 11,4446 7,18186 2,80751 4,37434 684 1399 581 98
g003085 0,44714 0,986307 0,885056 0,195092 0 0,225328 0,998306 0,439335 0,279494 0 1 0,00557552 1 0,00890217 0,00626978 0 0,182896 0 0,775795 0,438285 0,858081 0,728379 0,176155 0 0,438554 0,856508 0,529429 0,133588 0 0,225328 0,299026 0,265157 0,0240524 0 0,674428 1,45256 1,06265 6,97364 0,956949 1,77013 0,937202 0,909572 0,620506 2,89104 0,566014 1,07175 0,474734 0 1 1 0 1 1 7,76726 14,0185 5,19372 0,961355 4,23236 43934 1222 534 814
g003086 0 0,333333 0,0277778 0,0787636 0 0,00628931 0,0754717 0,0188679 0,0111624 0 1 0,279221 1 0,425974 0,173781 0 25 0 -0,0053948 0,00943396 0,0754717 0,0259274 0,00889868 0 0,0188679 0,0298742 0,0256178 0,00304604 0 0,00628931 0,0125786 0,0113208 0,00251572 0 0,5 2,6129 2,12731 1,58492 2,25879 1,41384 1,44692 1,44845 0,969508 0,860566 0,975878 0,468768 0,916291 1 1 1 1 0 0 5,07517 5,48064 8,2144 6,31816 1,89624 1887 376 1659 1307
g003087 0,925071 0,925554 0,925269 0,000148578 0 0,890355 0,948223 0,925242 0,00868604 0 0,998484 -0,0356093 1 0,582376 0,223025 0 0,336714 0 -0,00269335 0,925099 0,925562 0,925323 0,0000793762 0 0,925212 0,925494 0,925332 0,0000523273 0 0,890355 0,899492 0,899482 0,000292593 0 0,0030426 1,15859 1,40532 1,22299 1,37642 1,6825 6,86827 0,394979 0,121878 0,382129 0,171084 0,610854 3,46016 1 0 0 1 1 0 6,89366 13,0155 7,98547 1,04037 6,94511 92524 1365 1371 1080
g003090 0 0,333333 0,0731481 0,102886 0 0 0,204082 0,082449 0,0475926 0 0,544554 -0,98 1 0,099505 0,570123 0 0,08 1 -0,206767 0,0816327 0,204082 0,115965 0,0262556 0 0,0918367 0,147959 0,113161 0,0163134 0 0 0,0612245 0,0518367 0,0178895 0 0,48 1,56056 1,37576 1,08755 1,71298 1,3159 1,80257 0,840105 0,380236 0,179168 0,816023 0,550111 1,03483 1 1 0 1 1 0 3,91202 4,61512 5,86364 4,81613 1,0475 8245 1737 685 2506
g003091 0 0 0 0 1 0,000104297 0,000208594 0,000194323 0,0000239764 0 1 5 1 0,289893 0,211043 0 0,000260729 0 0,337247 0,00012168 0,000208594 0,000196295 0,0000148516 0 0,000177133 0,000201145 0,000187142 0,0000102016 0 0,000104297 0,000104297 0,000104297 0 1 0,382124 0 1,37927 1,44018 1,44586 0,916291 0 0 0,792412 0,622193 0,710791 0,423442 0 1 0 1 0 1 1 9,86147 10,4837 9,76604 5,4379 4,32815 19 61 2252 937
g003092 0,245897 0,258159 0,250901 0,00347762 0 0,196078 0,301248 0,250227 0,0181198 0 1 0,000000283046 1 0,0922209 0,0919908 0 0,0711744 0 -0,000251639 0,247319 0,255134 0,251539 0,00133422 0 0,249643 0,252785 0,25149 0,000616284 0 0,196078 0,212121 0,211909 0,00121479 0 0,0338078 1,21282 1,38062 2,26691 1,36695 1,54284 4,38494 0,452613 0,0165139 1,08446 0,0893502 0,447692 2,19075 1 1 1 0 0 0 6,3315 10,5827 -0,335925 -5,02017 4,68424 25023 539 2611 953
g003093 0,654613 0,656401 0,655506 0,000550099 0 0,656652 0,656652 0,656652 0 1 0,654472 -1 0,989907 0,0858609 0,215799 0 0,188571 0 0 0,656652 0,656652 0,656652 0 1 0,656652 0,656652 0,656652 0 1 0,656652 0,656652 0,656652 0 1 0,01 0,995619 0 1,38616 0 0 0 0,0475038 0 0,00687216 0 0 0 1 1 1 1 1 1 6,55108 11987 6,67169 1,94735 4,72434 65665 300 2619 1498
g003094 0,132629 0,137613 0,135099 0,00117386 0 0,112435 0,15582 0,135126 0,0059351 0 0,931615 -0,570528 1 0,239115 0,160759 0 0,0287111 0 -0,000408107 0,134476 0,136319 0,135387 0,000254874 0 0,134872 0,135882 0,135395 0,000126431 0 0,112435 0,12099 0,120966 0,000261663 0 0,0140501 1,30968 1,41009 1,38663 1,40465 2,14453 6,07085 0,054791 0,0306281 0,00000218798 0,0260434 0,251725 2,93005 0 1 0 0 1 0 8,09377 13,4925 6,77966 0,455538 6,32412 13513 1790 157 1327
g003096 0 0,333333 0,015873 0,0709863 0 0,001001 0,012012 0,0025025 0,00151545 0 1 0,1 1 0,54264 0,288107 0 4 0 0,0239824 0,0015015 0,012012 0,00349301 0,00122879 0 0,00287788 0,00622845 0,00398347 0,00100442 0 0,001001 0,002002 0,00162963 0,000483822 0 539 2,99823 2,00729 1,0088 2,21336 1,35736 0,824407 1,65795 0,905872 0,0166359 0,932277 0,726488 0,425039 1 1 1 1 1 0 6,90776 7,1309 5,99263 2,98959 3,00304 250 306 2098 2436
g003097 0,344208 0,351731 0,347991 0,00174543 0 0,303571 0,393908 0,348056 0,0151651 0 1 0,0208431 1 0,0289007 0,0121724 0 0,0839454 0 -0,000447988 0,346781 0,351062 0,348717 0,000657735 0 0,34753 0,349653 0,348695 0,000354091 0 0,303571 0,309874 0,309841 0,000321105 0 0,0178384 1,36294 1,40451 5,9222 1,36219 1,72289 5,26075 0,248942 0,0100011 2,36721 0,0409533 0,367366 2,60069 0 0 1 1 0 0 6,85961 11,9696 4,41806 -1,0606 5,47867 34806 1570 1608 1103
g003098 0,0713989 0,0793924 0,0760568 0,00162676 0 0,0620925 0,0909655 0,0761925 0,00462641 0 1 0,208333 1 0,604207 0,234446 0 0,0180012 0 0,000122463 0,0755343 0,0775855 0,0764733 0,000294012 0 0,0757753 0,0770922 0,0764655 0,000145189 0 0,0620925 0,0661285 0,0661007 0,000226511 0 0,0235878 1,64937 1,34673 1,02915 1,37199 2,64575 5,02433 0,613107 0,0560268 0,000657061 0,00290535 0,0412618 2,51047 0 1 0 1 1 0 8,07776 12,8876 8,08375 1,9614 6,12235 7619 729 249 639
g003100 0 1 0,111111 0,262937 0 0,010101 0,040404 0,0264646 0,00923345 0 1 0,00729628 1 0,251306 0,202673 0 0,04 0 0,29834 0,016835 0,040404 0,0288973 0,00580388 0 0,025974 0,0342487 0,0290962 0,00313508 0 0,010101 0,020202 0,0173737 0,00453534 0 0,44 2,28249 1,18791 1,5068 1,17956 1,12881 1,0853 1,27978 0,2455 0,661806 0,254526 0,600114 0,683076 1 0 1 0 1 0 4,60517 4,8752 16,4403 14,6906 1,74971 2646 973 105 705
g003102 0,194403 0,207612 0,201207 0,00311778 0 0,164164 0,249249 0,200324 0,0124151 0 1 0,0133362 1 0,232075 0,108354 0 53 0 -0,00139065 0,198417 0,203285 0,201095 0,000803409 0 0,199974 0,202813 0,201099 0,00040514 0 0,164164 0,172172 0,17213 0,000410576 0 25 1,30432 1,42214 1,68358 1,38472 2,11084 5,37892 0,0289029 0,122613 0,665483 0,0650989 0,330806 2,67531 0 1 1 0 1 0 6,90776 11,5135 7,38291 1,94983 5,43309 20032 2635 1762 1945
g003103 0,527497 0,687498 0,660099 0,0431639 0 0,0815138 0,644833 0,522456 0,188747 0 1 0,078125 1 0,538954 0,270514 0 0,14743 0 0,991644 0,493578 0,600552 0,581289 0,0265074 0 0,497878 0,596115 0,567239 0,0337837 0 0,0815138 0,564289 0,484649 0,175189 0 0,0193986 2,00648 1,61707 1,02963 1,74871 0,890792 1,61905 1,1847 1,00739 0,000275611 1,05119 0,461875 1,01011 0 0 1 0 0 0 7,63143 13,92 8,08726 1,05179 7,03547 52246 985 2559 1405
g003104 0,181871 0,18405 0,182641 0,0005113 0 0,163578 0,202912 0,182776 0,0052922 0 0,934296 -0,056338 1 0,471747 0,308769 0 0,0340329 0 0,998892 0,182373 0,183577 0,182929 0,000154456 0 0,18268 0,1831 0,182929 0,0000623216 0 0,163578 0,169251 0,16924 0,000154907 0 0,00718472 1,48387 1,35983 1,02997 1,40902 1,96568 6,5471 0,52146 0,0336715 0,00022091 0,0502775 0,364327 3,1977 1 1 1 0 0 0 8,57338 14,7539 8478 1,50442 6,97358 18278 1739 2264 1354
g003105 0,185876 0,206964 0,198466 0,00572923 0 0,141066 0,260188 0,2 0,0220519 0 1 0,265372 1 0,337645 0,0725568 0 0,065625 0 0,00319398 0,195041 0,210321 0,202421 0,00249897 0 0,19993 0,203996 0,202264 0,000946765 0 0,141066 0,159875 0,159395 0,0019316 0 0,065625 1,37755 1,34269 2,99061 1,41846 1,39013 3,83294 0,481546 0,0800003 1,61049 0,125242 0,485398 1,93218 0 1 1 1 0 0 5,76832 9,23093 8,18291 4,03958 4,14333 20000 597 1423 2529
g003106 0,326172 0,448277 0,356827 0,0218461 0 0,161986 0,26084 0,21428 0,00958226 0 1 0,166667 1 0,583156 0,240417 0 0,0880503 0 0,998271 0,209308 0,219435 0,214702 0,00107707 0 0,210492 0,216957 0,214194 0,00100763 0 0,161986 0,167378 0,16737 0,000152984 0 0,00292004 2,58697 2,60863 1,03006 2,47108 1,64 6,37287 1,36731 0,234944 0,000846381 0,544955 0,47858 3,16307 1 0 1 0 0 0 8,40111 14,5684 8,21159 3,27745 4,93414 21428 442 2425 2361
g003107 0 1 0,485477 0,373953 0 0,000191388 0,0912919 0,00684059 0,0132839 0 1 1 1 1 0 1 0,0528129 0 0,740968 0,000239234 0,0723445 0,01363 0,0146505 0 0,00763923 0,0569639 0,0278868 0,0159431 0 0,000191388 0,0526316 0,00543462 0,0118027 0 0,409108 0,94374 2,58254 0 1,87167 1,03213 2,67827 0,141478 1,40567 0 0,998342 0,502568 1,47645 1 1 1 1 1 1 8,5614 11,4446 7,49686 3,12251 4,37434 684 931 1578 385
g003108 0,192146 0,207091 0,200203 0,00381015 0 0,150235 0,255086 0,2 0,014989 0 1 0,250804 1 0,370536 0,123361 0 0,0578125 0 -0,00591275 0,198017 0,204428 0,201129 0,00117778 0 0,199009 0,202067 0,201004 0,000538423 0 0,150235 0,169014 0,168921 0,00109221 0 0,0375 1,29338 1,41563 2,03882 1,32012 1,99307 5,34688 0,160762 0,116589 1,14543 0,0128545 0,890056 2,69581 0 1 1 0 0 0 6,46147 10,6188 8,65963 3,92337 4,73626 20000 2205 2367 870
g003109 0 0,0512821 0,019425 0,0166102 0 0,00782473 0,0406886 0,020222 0,00551147 0 1 0,253968 1 0,474188 0,194699 0 0,0125 0 -0,00538862 0,0156495 0,0288645 0,0217303 0,00159081 0 0,0201402 0,0235785 0,0217685 0,000692016 0 0,00782473 0,0140845 0,013637 0,00102148 0 0,226562 1,05151 1,40427 1,30162 1,6075 1,79707 2,50833 0,286517 0,353952 0,594128 0,160598 0,483665 1,31678 1 1 1 1 1 0 6,46147 8,32724 8,96602 5,43364 3,53238 2022 1824 496 1275
g003110 0,296226 0,358734 0,332795 0,0186595 0 0,179487 0,425214 0,312667 0,068783 0 1 0,0215461 1 0,474798 0,20316 0 0,08742 0 0,114831 0,300742 0,344986 0,326002 0,0100863 0 0,301816 0,338569 0,323788 0,00975491 0 0,179487 0,241453 0,224382 0,0218614 0 0,0426439 1,06487 0,941003 1,22084 1,16459 0,940857 0,832774 0,158332 0,345568 0,195264 0,463641 0,232424 0,421342 0 0 1 0 0 0 6,1506 10,4433 6,88742 1,85452 5,03291 31267 2110 1416 218
g003111 0 0 0 0 1 0,00095511 0,00095511 0,00095511 0 1 1 0,344112 1 0,786773 0,0878616 0 0,000954882 0 0 0,00095511 0,00095511 0,00095511 0 1 0,00095511 0,00095511 0,00095511 0 1 0,00095511 0,00095511 0,00095511 0 1 0,484841 0 0 1,55257 0 0 0 0 0 0,538609 0 0 0 1 1 0 1 1 1 8,34022 9,03336 5,57146 1,37199 4,19946 96 1010 1803 1695
g003113 0,0512658 0,0670874 0,0586336 0,00432447 0 0,0428863 0,0728387 0,0571818 0,00422836 0 1 0,201524 1 0,625757 0,164676 0 0,0176871 0 -0,013874 0,0558988 0,0590486 0,0574988 0,000447873 0 0,0570065 0,0582063 0,0575065 0,000196085 0 0,0428863 0,0483322 0,0482905 0,000324721 0 0,0564626 1,15048 1,42895 1,22329 1,40148 2,05168 4,83705 0,318332 0,0740996 0,162483 0,00952766 0,661369 2,41745 1 1 0 1 1 0 7,29302 11,0307 7,4006 2,2872 5,1134 5718 1614 699 205
g003114 0,440206 0,444293 0,442399 0,00115595 0 0,414951 0,451929 0,43334 0,00522923 0 0,985862 -0,0919997 1 0,45385 0,222828 0 0,0839329 0 0,999825 0,433065 0,433758 0,433403 0,0000859034 0 0,43328 0,433547 0,433402 0,0000315884 0 0,414951 0,417949 0,417946 0,0000758971 0 0,00259792 1,14564 1,37729 1,22402 1,42843 2,08542 6,67384 0,252346 0,0693587 0,00112744 0,0621926 0,193712 3,31438 0 0 1 0 1 0 8,51799 15,5064 8,47869 2,71088 5,76782 43334 673 170 2
g003115 0,473817 0,951774 0,699424 0,198373 0 0,23789 0,993541 0,479646 0,260254 0 1 0,000266397 1 0,126323 0,0892416 0 0,177419 0 -0,520102 0,476752 0,82608 0,697703 0,143834 0 0,476752 0,82608 0,577692 0,119715 0 0,23789 0,322928 0,295009 0,0246677 0 0,602151 0,829891 0,988821 1,95167 0,814344 1,41785 0,914037 0,311317 0,496038 0,883571 0,373636 0,869186 0,0299419 1 1 1 0 1 0 6,83518 12,2414 5,89361 1,97774 3,91587 47965 1165 849 1262
g003116 0,319276 0,33428 0,326445 0,0042368 0 0,245841 0,38817 0,326756 0,0192953 0 1 0,000000283046 1 0,0920786 0,0920748 0 0,0904059 0 -0,00233211 0,324666 0,331485 0,327898 0,00118307 0 0,326574 0,329751 0,327923 0,000655286 0 0,245841 0,284658 0,284535 0,00172423 0 0,0239852 1,08823 1,4299 2,28693 1,30488 1,44675 6,15152 0,00822482 0,0214583 1,09284 0,100403 0,167029 3,09203 0 1 1 0 1 0 6,29527 10777 0,881112 -3,89773 4,77884 32676 297 1926 2272
g003117 0 0,1 0,00952381 0,0293544 0 0,00134771 0,00808625 0,0051115 0,00117011 0 1 0,000001 1 0,179569 0,383816 0 0,00538358 0 0,0282143 0,00336927 0,00700809 0,0053831 0,000630407 0 0,0051155 0,00673854 0,00574889 0,000523498 0 0,00134771 0,00404313 0,00342097 0,000675497 0 0,395693 2,26231 1,28468 1,56612 1,47296 1,26488 0,750794 1,32382 0,310603 0,981981 0,111489 0,564738 0,17054 1 0 1 0 1 0 6,6107 7,25064 16,6411 14,2811 2,35999 511 1187 673 605
g003118 0,990065 0,990221 0,990149 0,0000367799 0 0,96994 1 0,990148 0,0046192 0 0,50087 -1 1 0,00102007 0,586294 0 512 0 -0,00393709 0,99011 0,990292 0,99017 0,0000280364 0 0,990129 0,990253 0,990184 0,0000353014 0 0,96994 0,973948 0,97394 0,000179065 0 4 1,32645 1,50019 1,02289 1,61527 1,14292 6,21261 0,195276 0,49439 0,00307492 0,605148 0,240284 3,14818 0 0 0 1 1 0 6,21461 11,7242 4,04524 1,72552 2,31972 99015 2409 1265 2056
g003120 0,205022 0,271798 0,238963 0,0146746 0 0,134888 0,17985 0,156536 0,00653118 0 1 1 1 1 0 1 0,0440932 0 -0,0009059 0,155574 0,158005 0,156809 0,000392735 0 0,156438 0,157328 0,156835 0,000165586 0 0,134888 0,140716 0,140681 0,000385698 0 0,0249584 1,3771 1,42153 0 1,34479 1,64099 5,19469 0,0807209 0,0068545 0 0,0373953 0,214186 2,6358 0 0 1 1 1 0 7,09174 11635 4,21059 -0,0187176 4,22931 15654 194 90 339
g003123 0 0,333333 0,031746 0,0978478 0 0,00168067 0,00672269 0,00469235 0,00126229 0 1 0,000917992 1 0,238816 0,183845 0 0,00671141 0 0,128865 0,0022409 0,00672269 0,00499643 0,000765763 0 0,00478462 0,00529972 0,00498784 0,000198795 0 0,00168067 0,00336134 0,00317523 0,000527408 0 0,441275 2,26231 1,49701 1,57544 1,64227 1,0451 2,09861 1,32382 0,521343 0,695642 0,593845 0,480871 1,24729 1 0 1 0 1 0 6,39024 6,72383 16,4897 13,7928 2,69681 469 1738 376 1244
g003124 0 0,333333 0,0277778 0,0921285 0 0,0188679 0,0754717 0,0538085 0,0147083 0 1 0,0134156 1 0,309232 0,217782 0 0,0740741 0 0,0213202 0,0377358 0,0707547 0,0577685 0,00723185 0 0,0566038 0,0597484 0,0581593 0,00125398 0 0,0188679 0,0377358 0,0359888 0,00546907 0 0,444444 2,40613 1,56971 1,5405 1,69627 0,845147 2,29274 1,39007 0,646322 0,677568 0,586212 0,0228058 1,33791 1 0 1 0 1 0 3,98898 4,34381 16,5273 15,0187 1,50863 5381 932 2389 225
g003125 1 1 1 0 1 0,0737794 1 0,148598 0,240591 0 0,942312 -0,535209 1 0,24304 0,154449 0 0,0808172 0 0,184832 0,148444 0,961336 0,89493 0,220443 0 0,148444 0,960919 0,210229 0,209905 0 0,0737794 0,080651 0,0775582 0,00122763 0 0,919183 0 2,44211 1,38677 2,43902 2,5532 1,63635 0 1,40612 0,000614129 1,40511 1,4571 0,643941 1 1 1 0 1 1 8,61812 14,6364 8,0255 3,88148 4,14402 14860 1678 1100 2389
g003126 0,349473 1 0,908113 0,224934 0 0,155155 1 0,32032 0,291229 0 1 0,000000222572 1 0,0720691 0,0719646 0 198 0 -0,772819 0,31964 0,910385 0,791452 0,227519 0 0,31964 0,909771 0,42193 0,203517 0 0,155155 0,198198 0,179882 0,0104755 0 0,8 1,81951 1,47832 2,30395 1,44862 1,76039 1,24777 1,11238 0,927524 1,09659 0,916869 1,08133 0,49689 0 1 1 0 1 1 6,90776 11,9829 0,297065 -3,18083 3,4779 32032 1981 504 234
g003127 0,18968 0,206974 0,19814 0,00434367 0 0,159624 0,255086 0,2 0,0156071 0 1 0,246753 1 0,332219 0,0564237 0 0,0578125 0 -0,00405821 0,197665 0,205584 0,201223 0,00125226 0 0,199344 0,202891 0,201186 0,000676377 0 0,159624 0,169014 0,168821 0,000956828 0 0,0390625 1,36579 1,4281 3,43999 1,37382 1,56039 4,07439 0,0687866 0,234279 1,80697 0,0412422 0,253268 2,07708 0 1 1 0 0 0 6,46147 10,6188 8,52087 3,73212 4,78875 20000 2468 1671 239
g003128 1 1 1 0 1 1 1 1 0 1 1 0,249201 1 0,342857 0,0889168 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0,0015625 0 0 2,6081 0 0 0 0 0 1,43372 0 0 0 1 1 1 1 1 1 6,46147 12,2282 8,57468 2,20996 6,36472 100000 784 2564 1524
g003129 0 1 0,0952381 0,233285 0 0,00101112 0,00404449 0,00256968 0,000801331 0 1 0,00632949 1 0,126682 0,0989276 0 0,0040404 0 0,10184 0,00134816 0,00404449 0,00280731 0,000508788 0 0,00268875 0,00308152 0,00286681 0,000141793 0 0,00101112 0,00202224 0,00178529 0,000428299 0 0,478788 2,48085 1,29645 2,75901 1,40247 1,07832 1,27349 1,35448 0,414462 1,19092 0,459005 0,309328 0,812847 1 0 1 0 1 0 6,8977 7,13728 12,6191 10,3861 2,23303 257 2408 390 2342
g003130 0,374997 0,38384 0,379774 0,00221167 0 0,326718 0,438168 0,380036 0,0189318 0 0,98398 -0,0825121 1 0,407625 0,225535 0 0,0990854 0 -0,00103171 0,378337 0,383871 0,38098 0,000928267 0 0,379194 0,382439 0,380939 0,000513954 0 0,326718 0,334351 0,334281 0,000609721 0 0,0182927 1,26086 1,35817 1,21989 1,3281 1,75941 4,67981 0,0970246 0,0226182 0,239514 0,015357 0,151557 2,38417 1 0 1 1 0 0 6,48616 11,3102 6,86816 1,51043 5,35773 38004 969 1714 635
g003131 0 0 0 0 1 0,000469263 0,00187705 0,00162966 0,000275982 0 1 0,384615 1 0,679508 0,307426 0 0,00187617 0 0,172768 0,000938527 0,00187705 0,00166788 0,000159873 0 0,00117316 0,00170907 0,00150694 0,000205529 0 0,000469263 0,000938527 0,000937866 0,0000175905 0 0,407129 0 1,28078 0,696608 1,47541 1,10258 6,5648 0 0,491473 0,0799846 0,525452 0,571491 3,31789 1 0 1 0 0 0 7,66482 8,21663 6,70419 2,89833 3,80586 163 430 1039 553
g003132 0,485223 0,701113 0,577985 0,0755684 0 0,240876 0,867153 0,449231 0,166358 0 1 0,000151004 1 0,000685931 0,00599618 0 0,118076 0 -0,208913 0,452905 0,629613 0,526011 0,0527067 0 0,453496 0,623309 0,509207 0,0469651 0 0,240876 0,29635 0,292997 0,00941243 0 0,33965 0,956104 1,30737 9,47462 0,948404 1,38212 2,60758 0,452201 0,642991 4,58323 0,447838 0,792641 1,42127 1 1 1 1 1 0 6,53088 11,5669 5,5665 3,6616 1,90491 44923 2236 1240 2564
g003133 0,475195 0,479249 0,477325 0,00123517 0 0,435279 0,52665 0,477157 0,0139862 0 1 0,0495263 1 0,463657 0,138406 0 0,121673 0 -0,00360715 0,476065 0,479299 0,477569 0,00053106 0 0,477101 0,478278 0,477577 0,00022561 0 0,435279 0,442893 0,442863 0,000390065 0 0,0126743 1,1064 1,36561 1,30122 1,33228 1,47408 5,54363 0,217489 0,0390871 0,134513 0,0503348 0,24917 2,78861 0 1 1 1 1 0 6,67077 11,9072 3,14621 -2,45165 5,59786 47716 1452 271 1916
g003134 0,0409717 0,0470184 0,0439408 0,00166808 0 0,0332233 0,0556656 0,0439403 0,00300332 0 1 0,291667 1 0,645855 0,204455 0 0,0107787 0 0,00127162 0,0434197 0,0449618 0,0441453 0,00021028 0 0,0434887 0,0444822 0,0441453 0,000109464 0 0,0332233 0,0374037 0,0373883 0,000142372 0 0,0283766 1,14977 1,38252 1,02953 1,36383 2,95322 5,65886 0,0736282 0,11509 0,0000777245 0,0516002 1,22407 2,73658 1 1 0 1 0 0 8422 13,0257 7,63266 1,43199 6,20068 4394 501 1601 1174
